AGS,mun_name,municipality_area_m2,rp,thesis_group,total_area_m2,flooded_area_m2,flooded_landcover_total_area_m2,original_flood_area_m2,flood_share_of_group,share_of_lc_flooded_area,share_of_original_flood_area
12069306,Kloster Lehnin,200769111.67734593,rp100,open_or_seasonal,83089042.70470491,9904299.25500962,22949218.098205186,22949217.664032657,0.11920102738707795,0.4315745840501736,0.4315745922150632
12069306,Kloster Lehnin,200769111.67734593,rp100,perennial_vegetation,98347789.89747024,8535297.086840138,22949218.098205186,22949217.664032657,0.08678687234088713,0.3719210410705743,0.3719210481068882
12069306,Kloster Lehnin,200769111.67734593,rp100,water,7336539.983530066,4363202.460894287,22949218.098205186,22949217.664032657,0.5947220993396506,0.19012423178093044,0.19012423537785997
12069454,Nuthetal,48437534.62117978,rp100,artificial,4110525.718933008,301122.7698733771,14501875.942949504,14501875.62468754,0.07325651035010218,0.020764401175268392,0.020764401630969386
12069454,Nuthetal,48437534.62117978,rp100,open_or_seasonal,12785798.76264042,4386411.5016779145,14501875.942949504,14501875.62468754,0.34306902393105304,0.3024720056173486,0.30247201225547854
12069454,Nuthetal,48437534.62117978,rp100,perennial_vegetation,31448422.500022963,9811231.50456384,14501875.942949504,14501875.62468754,0.3119784944556973,0.67654912668963,0.6765491415373545
12069454,Nuthetal,48437534.62117978,rp100,water,92783.98633312543,3110.166834373843,14501875.942949504,14501875.62468754,0.03352051315414825,2.1446651775323855e-4,2.14466522459977e-4
12069460,Päwesin,23647340.026410583,rp100,artificial,486440.04873482225,10345.563052126687,3893945.9005060643,3893945.756233869,0.02126790974352209,0.002656832764621141,0.0026568328630578223
12069460,Päwesin,23647340.026410583,rp100,open_or_seasonal,12087740.861927561,2218907.063845356,3893945.9005060643,3893945.756233869,0.18356673006071705,0.5698351031422862,0.5698351242548971
12069460,Päwesin,23647340.026410583,rp100,perennial_vegetation,10189301.984453546,1321794.2059373097,3893945.9005060643,3893945.756233869,0.12972372474130747,0.3394485284876523,0.33944854106435146
12069460,Päwesin,23647340.026410583,rp100,water,883856.4416274102,342899.06767127203,3893945.9005060643,3893945.756233869,0.3879578758739433,0.08805953560544029,0.08805953886808011
12069537,Rosenau,49705921.922633074,rp100,artificial,925324.6325555504,3152.6744292808676,3379637.4458868657,3379637.4452937366,0.003407100944210087,9.328439750594491e-4,9.32843975223164e-4
12069537,Rosenau,49705921.922633074,rp100,open_or_seasonal,22170331.775280047,405063.4985951287,3379637.4458868657,3379637.4452937366,0.018270520382864777,0.1198541278704628,0.1198541278914973
12069537,Rosenau,49705921.922633074,rp100,perennial_vegetation,26610260.428527266,2971421.2728624563,3379637.4458868657,3379637.4452937366,0.1116644942594013,0.8792130281544778,0.8792130283087803
12069537,Rosenau,49705921.922633074,rp100,water,0,0,3379637.4458868657,3379637.4452937366,NA,0,0
12069541,Roskow,39258187.474526584,rp100,artificial,951848.3583030207,211888.23025594561,23193789.14591537,23193788.62336861,0.22260712896926702,0.00913555904655885,0.009135559252379332
12069541,Roskow,39258187.474526584,rp100,open_or_seasonal,27895899.02281944,14946819.310483627,23193789.14591537,23193788.62336861,0.5358070481348104,0.6444319734240532,0.6444319879428472
12069541,Roskow,39258187.474526584,rp100,perennial_vegetation,9129738.788303338,7072441.147836715,23193789.14591537,23193788.62336861,0.7746597478667898,0.3049282333017257,0.30492824017163656
12069541,Roskow,39258187.474526584,rp100,water,1280696.5671301316,962640.4573390831,23193789.14591537,23193788.62336861,0.7516538125000448,0.0415042342276623,0.04150423516273606
12069590,Schwielowsee,58251152.43320541,rp100,artificial,5263179.26680345,786453.0344412032,10239499.061327152,10239499.223980555,0.14942546977292095,0.07680581146899097,0.07680581024893847
12069590,Schwielowsee,58251152.43320541,rp100,open_or_seasonal,13182870.581320465,943542.8668498958,10239499.061327152,10239499.223980555,0.07157339981679359,0.09214736592080924,0.0921473644570577
12069590,Schwielowsee,58251152.43320541,rp100,perennial_vegetation,31740302.86523851,1546726.3566479569,10239499.061327152,10239499.223980555,0.048730674159442496,0.1510548853400143,0.1510548829405228
12069590,Schwielowsee,58251152.43320541,rp100,water,8064788.456460902,6962776.803388096,10239499.061327152,10239499.223980555,0.8633551693237588,0.6799919372701856,0.6799919264685828
12069648,Wenzlow,20695667.47787179,rp100,artificial,1157100.1350457387,715.3935616668541,660606.6586849679,660606.6614384202,6.182641761065696e-4,0.0010829342275945984,0.0010829342230808568
12069648,Wenzlow,20695667.47787179,rp100,open_or_seasonal,7401018.876500122,203561.62615684746,660606.6586849679,660606.6614384202,0.02750454086844729,0.3081434670399266,0.3081434657555642
12069648,Wenzlow,20695667.47787179,rp100,perennial_vegetation,12134316.123393668,454912.4782883102,660606.6586849679,660606.6614384202,0.03748975003307252,0.6886283574462881,0.6886283545760397
12069648,Wenzlow,20695667.47787179,rp100,water,3230.73185282559,1417.1606781434043,660606.6586849679,660606.6614384202,0.4386500467081349,0.0021452412861905834,0.0021452412772490757
12069656,"Werder (Havel), Stadt",117130774.79027082,rp100,artificial,12876015.586986225,492782.32160904875,17107917.566067502,17107917.239678018,0.038271336212663744,0.028804342767377606,0.028804343316914668
12069656,"Werder (Havel), Stadt",117130774.79027082,rp100,open_or_seasonal,46679200.0454151,3655224.0989046996,17107917.566067502,17107917.239678018,0.07830520007516112,0.2136568688029343,0.21365687287913798
12069656,"Werder (Havel), Stadt",117130774.79027082,rp100,perennial_vegetation,42383161.82452573,4390762.256185789,17107917.566067502,17107917.239678018,0.10359685467460807,0.256650889228891,0.25665089412534625
12069656,"Werder (Havel), Stadt",117130774.79027082,rp100,water,15192391.151417866,8569148.889367964,17107917.566067502,17107917.239678018,0.564042144779048,0.500887899200797,0.5008879087568722
12069688,Wusterwitz,23852924.387744553,rp100,artificial,1790657.511737076,37300.72925466308,2423434.6752974573,2423434.6411209875,0.020830744578553433,0.015391679270283905,0.015391679487344951
12069688,Wusterwitz,23852924.387744553,rp100,open_or_seasonal,8764275.37876091,267705.54646365053,2423434.6752974573,2423434.6411209875,0.03054508614738423,0.11046534457578966,0.1104653461336264
12069688,Wusterwitz,23852924.387744553,rp100,perennial_vegetation,12142830.840062317,1254340.3445120452,2423434.6752974573,2423434.6411209875,0.10329884036378521,0.5175878505403018,0.5175878578395808
12069688,Wusterwitz,23852924.387744553,rp100,water,1155157.7696021348,864088.0550670986,2423434.6752974573,2423434.6411209875,0.7480260080531789,0.3565551256136247,0.3565551306419408
12069696,"Ziesar, Stadt",68034819.05348706,rp100,artificial,3357825.5462250398,0,491687.2526330253,491687.266151881,0,0,0
12069696,"Ziesar, Stadt",68034819.05348706,rp100,open_or_seasonal,29236516.803950544,300039.62706036586,491687.2526330253,491687.266151881,0.010262495668424612,0.6102245389800717,0.6102245222020543
12069696,"Ziesar, Stadt",68034819.05348706,rp100,perennial_vegetation,35420813.37704821,191647.62557265945,491687.2526330253,491687.266151881,0.005410593583286889,0.38977546101992844,0.38977545030312005
12069696,"Ziesar, Stadt",68034819.05348706,rp100,water,19657.834859641272,0,491687.2526330253,491687.266151881,0,0,0
12070008,"Bad Wilsnack, Stadt",79693609.51313046,rp100,artificial,1694086.9037694754,22846.42820503978,15097931.227523664,15097931.322923502,0.01348598360226072,0.0015132158082287815,0.0015132157986671709
12070008,"Bad Wilsnack, Stadt",79693609.51313046,rp100,open_or_seasonal,25137849.772476435,6299670.924400458,15097931.227523664,15097931.322923502,0.25060500326873625,0.41725391574947046,0.41725391311295323
12070008,"Bad Wilsnack, Stadt",79693609.51313046,rp100,perennial_vegetation,52572398.9619682,8550940.280505624,15097931.227523664,15097931.322923502,0.16265075304422622,0.5663650305226707,0.5663650269439597
12070008,"Bad Wilsnack, Stadt",79693609.51313046,rp100,water,289267.9684612446,224473.59441254227,15097931.227523664,15097931.322923502,0.7760057071186459,0.01486783791963,0.014867837825684063
12070052,Breese,23851756.303758033,rp100,artificial,750414.7180343352,57583.915363017375,8424545.304370949,8424545.08411043,0.07673612201244516,0.006835254993897514,0.006835255172605895
12070052,Breese,23851756.303758033,rp100,open_or_seasonal,4690080.710582521,2136062.1952072685,8424545.304370949,8424545.08411043,0.4554425237048775,0.2535522236552048,0.2535522302843514
12070052,Breese,23851756.303758033,rp100,perennial_vegetation,18397745.14896456,6230681.017221941,8424545.304370949,8424545.08411043,0.3386654705113473,0.7395866236233836,0.739586642959945
12070052,Breese,23851756.303758033,rp100,water,13513.504389015934,218.17657872351205,8424545.304370949,8424545.08411043,0.016145077726903368,2.589772751418577e-5,2.589772819128428e-5
12070060,Cumlosen,22136805.302360814,rp100,artificial,750636.5419229536,138404.4695567137,12242566.578590002,12242566.519218706,0.18438280289706405,0.011305184143230038,0.011305184198055424
12070060,Cumlosen,22136805.302360814,rp100,open_or_seasonal,7868456.440705707,3341994.298049438,12242566.578590002,12242566.519218706,0.42473315106129006,0.2729815089504166,0.27298151027426204
12070060,Cumlosen,22136805.302360814,rp100,perennial_vegetation,12428739.316304514,7713708.353175469,12242566.578590002,12242566.519218706,0.6206348171657539,0.6300728122373724,0.6300728152929604
12070060,Cumlosen,22136805.302360814,rp100,water,1088971.0374569043,1048459.4578083836,12242566.578590002,12242566.519218706,0.9627982946698673,0.08564049466898113,0.0856404950843015
12070125,Groß Pankow (Prignitz),250869220.52956736,rp100,artificial,3544949.47498216,121911.68964478454,3600431.759262583,3600431.636111023,0.03439024745067715,0.033860297263279805,0.03386029842145995
12070125,Groß Pankow (Prignitz),250869220.52956736,rp100,open_or_seasonal,160461191.24895486,1708693.4351774328,3600431.759262583,3600431.636111023,0.010648639847914391,0.4745801474452598,0.47458016367811506
12070125,Groß Pankow (Prignitz),250869220.52956736,rp100,perennial_vegetation,86723247.15933044,1768954.6738201831,3600431.759262583,3600431.636111023,0.0203976987919999,0.4913173730537498,0.49131738985909623
12070125,Groß Pankow (Prignitz),250869220.52956736,rp100,water,139811.614280297,871.9606201827919,3600431.759262583,3600431.636111023,0.006236682300475184,2.4218223771067422e-4,2.4218224599443667e-4
12070236,Lanz,60773848.41250971,rp100,artificial,704081.6276038613,121447.05741872752,20514146.766318187,20514146.4500865,0.17249002481720416,0.005920161281975874,0.005920161373236927
12070236,Lanz,60773848.41250971,rp100,open_or_seasonal,22366833.094126433,6168643.934312086,20514146.766318187,20514146.4500865,0.27579424893781596,0.30070194995583593,0.3007019545912462
12070236,Lanz,60773848.41250971,rp100,perennial_vegetation,36774301.26785041,13303165.49239236,20514146.766318187,20514146.4500865,0.361751686197843,0.6484873898940116,0.6484873998906382
12070236,Lanz,60773848.41250971,rp100,water,928626.0878529246,920890.2821950167,20514146.766318187,20514146.4500865,0.9916696227264153,0.04489049886817667,0.044890499560177106
12070241,Legde/Quitzöbel,41811787.22891896,rp100,artificial,814921.2260436228,43122.111260353995,8467064.527792484,8467064.426160969,0.052915680537256815,0.005092923423319735,0.005092923484450901
12070241,Legde/Quitzöbel,41811787.22891896,rp100,open_or_seasonal,17129278.277920574,4869748.303797111,8467064.527792484,8467064.426160969,0.28429384033501026,0.5751400958162701,0.5751401027197678
12070241,Legde/Quitzöbel,41811787.22891896,rp100,perennial_vegetation,22983698.151715703,3004125.7077487367,8467064.527792484,8467064.426160969,0.13070680305312324,0.3548013243418574,0.3548013286005939
12070241,Legde/Quitzöbel,41811787.22891896,rp100,water,883885.2154535672,550068.4049862818,8467064.527792484,8467064.426160969,0.6223301344666267,0.06496565641855272,0.06496565719834577
12070244,"Lenzen (Elbe), Stadt",96087887.33604792,rp100,artificial,1722875.6386543422,303496.27334812423,37334207.57126955,37334206.54945563,0.17615680815196333,0.008129174103099997,0.008129174325590415
12070244,"Lenzen (Elbe), Stadt",96087887.33604792,rp100,open_or_seasonal,24927509.19623074,6114607.264406544,37334207.57126955,37334206.54945563,0.24529555746111717,0.16378028789640162,0.16378029237896585
12070244,"Lenzen (Elbe), Stadt",96087887.33604792,rp100,perennial_vegetation,65815159.62260874,29070604.64968472,37334207.57126955,37334206.54945563,0.44170073910598584,0.7786586763409955,0.7786586976523973
12070244,"Lenzen (Elbe), Stadt",96087887.33604792,rp100,water,3622342.198551768,1845499.3838301625,37334207.57126955,37334206.54945563,0.5094768198785866,0.04943186165950291,0.0494318630124221
12070246,Lenzerwische,42138166.86486375,rp100,artificial,536331.8294078622,275930.6110831442,37924929.88429756,37924929.54714356,0.5144774110978753,0.007275705239929542,0.007275705304610824
12070246,Lenzerwische,42138166.86486375,rp100,open_or_seasonal,10379275.320444372,9120682.321127102,37924929.88429756,37924929.54714356,0.8787398001825637,0.24049305691408623,0.24049305905207818
12070246,Lenzerwische,42138166.86486375,rp100,perennial_vegetation,28873472.707525212,26282057.603455417,37924929.88429756,37924929.54714356,0.9102492751627205,0.6930021409040823,0.6930021470648964
12070246,Lenzerwische,42138166.86486375,rp100,water,2349077.726677357,2246259.3486318938,37924929.88429756,37924929.54714356,0.9562303209988311,0.05922909694190193,0.059229097468450745
12070296,"Perleberg, Stadt",138611863.48450723,rp100,artificial,6526311.351953978,242169.10373510228,4319960.154979719,4319960.0949629815,0.03710658144781843,0.05605817994778223,0.056058180726592445
12070296,"Perleberg, Stadt",138611863.48450723,rp100,open_or_seasonal,72105310.41153629,813267.4737803044,4319960.154979719,4319960.0949629815,0.011278884580603483,0.18825809604813878,0.1882580986635881
12070296,"Perleberg, Stadt",138611863.48450723,rp100,perennial_vegetation,59824242.57675342,3254468.4860135303,4319960.154979719,4319960.0949629815,0.054400496284396846,0.7533561350703729,0.7533561455366681
12070296,"Perleberg, Stadt",138611863.48450723,rp100,water,155987.31418983577,10055.091450781154,4319960.154979719,4319960.0949629815,0.06446095634766913,0.002327588933705885,0.002327588966042826
12070302,Plattenburg,201698921.44520858,rp100,artificial,3213050.623716925,300.2430447832572,53174.89792008647,53174.89965550999,9.344485348815627e-5,0.005646330440247866,0.005646330255973431
12070302,Plattenburg,201698921.44520858,rp100,open_or_seasonal,105838637.7912694,5244.1914031294145,53174.89792008647,53174.89965550999,4.9548931397546824e-5,0.09862156032740507,0.09862155710877794
12070302,Plattenburg,201698921.44520858,rp100,perennial_vegetation,92033546.26260075,40816.72146778512,53174.89792008647,53174.89965550999,4.4349830170970633e-4,0.7675937907605624,0.7675937657092634
12070302,Plattenburg,201698921.44520858,rp100,water,613671.9552583563,6813.742004388682,53174.89792008647,53174.89965550999,0.011103231858656621,0.1281383184717847,0.12813831428984448
12070348,Rühstädt,28836364.758831542,rp100,artificial,561681.1434092047,229667.27329704957,22431985.981971342,22431985.83914801,0.40889261815529526,0.01023838341739487,0.010238383482582145
12070348,Rühstädt,28836364.758831542,rp100,open_or_seasonal,12328915.545477577,9350873.736377914,22431985.981971342,22431985.83914801,0.7584506278662886,0.41685447485092225,0.4168544775050138
12070348,Rühstädt,28836364.758831542,rp100,perennial_vegetation,14048449.99235328,11160359.572757011,22431985.981971342,22431985.83914801,0.7944192831829642,0.49751990669602897,0.4975199098637133
12070348,Rühstädt,28836364.758831542,rp100,water,1897315.2423661859,1691085.3995393706,22431985.981971342,22431985.83914801,0.8913043872616438,0.07538723503565406,0.0753872355156408
12070416,Weisen,15518445.506494392,rp100,artificial,761566.2639468445,270358.4779575099,3043909.806312813,3043909.928151827,0.35500322264325024,0.08881947730409395,0.08881947374890416
12070416,Weisen,15518445.506494392,rp100,open_or_seasonal,6218133.207738804,978803.8687461886,3043909.806312813,3043909.928151827,0.1574112094491662,0.32156139012931056,0.3215613772581272
12070416,Weisen,15518445.506494392,rp100,perennial_vegetation,8538292.708115011,1794747.4596091146,3043909.806312813,3043909.928151827,0.21019980468733998,0.5896191325665955,0.589619108965827
12070416,Weisen,15518445.506494392,rp100,water,451.9991743772794,0,3043909.806312813,3043909.928151827,0,0,0
12070424,"Wittenberge, Stadt",50420776.41981825,rp100,artificial,7486230.5822570035,940072.5627640263,19612621.315756164,19612621.708366353,0.12557355166057502,0.04793202028577391,0.04793201932625918
12070424,"Wittenberge, Stadt",50420776.41981825,rp100,open_or_seasonal,18032374.890636045,3827174.9472454186,19612621.315756164,19612621.708366353,0.21223909609559058,0.19513836960543293,0.195138365699106
