AGS,mun_name,municipality_area_m2,thesis_group,total_area_m2,total_share_of_municipality
13076037,Eldena,34256595.94915999,water,317145.4070897532,0.009257936998773223
13076040,Gallin-Kuppentin,18528960.128267925,artificial,263613.33401633106,0.01422709813132797
13076040,Gallin-Kuppentin,18528960.128267925,open_or_seasonal,13812312.908625124,0.7454445804302289
13076040,Gallin-Kuppentin,18528960.128267925,perennial_vegetation,3812192.050426521,0.20574236352371503
13076040,Gallin-Kuppentin,18528960.128267925,water,640840.5717091587,0.034585889724674156
13076046,Göhlen,34002005.49388504,artificial,604309.1751144798,0.017772750940327903
13076046,Göhlen,34002005.49388504,open_or_seasonal,12949924.277034184,0.380857660862478
13076046,Göhlen,34002005.49388504,perennial_vegetation,20447110.216684587,0.601350123902598
13076046,Göhlen,34002005.49388504,water,660.6873610665374,1.943083507781199e-5
13076049,Gorlosen,53238340.14113412,artificial,544858.3239182231,0.010234322153429485
13076049,Gorlosen,53238340.14113412,open_or_seasonal,14255630.309879195,0.26776999944190055
13076049,Gorlosen,53238340.14113412,perennial_vegetation,38436647.43281092,0.7219730617242364
13076049,Gorlosen,53238340.14113412,water,1204.0716229411237,2.2616625908117085e-5
13076050,"Grabow, Stadt",72342784.02963038,artificial,3727187.302131307,0.051521203560602725
13076050,"Grabow, Stadt",72342784.02963038,open_or_seasonal,18904511.343025666,0.26131854885875966
13076050,"Grabow, Stadt",72342784.02963038,perennial_vegetation,49452516.59316512,0.6835860308183634
13076050,"Grabow, Stadt",72342784.02963038,water,258562.94891108383,0.0035741360023576205
13076053,Grebs-Niendorf,31193807.47521011,artificial,535722.5636348987,0.017174003656355203
13076053,Grebs-Niendorf,31193807.47521011,open_or_seasonal,13591247.59663467,0.4357033878418243
13076053,Grebs-Niendorf,31193807.47521011,perennial_vegetation,17063360.624801062,0.5470111540042493
13076053,Grebs-Niendorf,31193807.47521011,water,3473.7873373644325,1.1136144057198115e-4
13076058,Groß Laasch,27469796.47469017,artificial,1221967.3326943167,0.044484032993116644
13076058,Groß Laasch,27469796.47469017,open_or_seasonal,7749156.837930117,0.28209735172482814
13076058,Groß Laasch,27469796.47469017,perennial_vegetation,18495611.84338955,0.6733072034381776
13076058,Groß Laasch,27469796.47469017,water,3058.415813263312,1.1133740346715866e-4
13076067,Karenz,6849905.868239488,artificial,145676.05608708962,0.021266869777369683
13076067,Karenz,6849905.868239488,open_or_seasonal,4499639.578286764,0.6568907171629831
13076067,Karenz,6849905.868239488,perennial_vegetation,2203689.8852489367,0.3217109734991603
13076067,Karenz,6849905.868239488,water,900.1956814974546,1.314172338734366e-4
13076069,Karstädt,19720158.522239417,artificial,371470.99530613597,0.018837120142173775
13076069,Karstädt,19720158.522239417,open_or_seasonal,12130617.404972227,0.615137925554296
13076069,Karstädt,19720158.522239417,perennial_vegetation,7217769.935925716,0.36600973201031184
13076069,Karstädt,19720158.522239417,water,298.84588485436154,1.5154334815175951e-5
13076075,Kreien,25030179.93319736,artificial,303671.1275477667,0.012132199143523125
13076075,Kreien,25030179.93319736,open_or_seasonal,15966776.208056793,0.6379009759686212
13076075,Kreien,25030179.93319736,perennial_vegetation,8608563.254404373,0.34392734200791314
13076075,Kreien,25030179.93319736,water,151165.85160417698,0.006039343384970506
13076079,Kuhstorf,15095458.439159146,artificial,426077.7228033956,0.028225557012439378
13076079,Kuhstorf,15095458.439159146,open_or_seasonal,9239105.493491272,0.6120453731649579
13076079,Kuhstorf,15095458.439159146,perennial_vegetation,5429973.589049169,0.35970908806341834
13076079,Kuhstorf,15095458.439159146,water,300.0654939967262,1.9877865598193823e-5
13076085,Lewitzrand,46857704.728255644,artificial,1142262.8081204682,0.024377267617883825
13076085,Lewitzrand,46857704.728255644,open_or_seasonal,22714150.341107234,0.48474739581963316
13076085,Lewitzrand,46857704.728255644,perennial_vegetation,22866536.913626205,0.487999509285342
13076085,Lewitzrand,46857704.728255644,water,134753.64153763634,0.0028758054266447798
13076088,"Lübtheen, Stadt",120367065.3655023,artificial,3253280.6953232083,0.02702799711403126
13076088,"Lübtheen, Stadt",120367065.3655023,open_or_seasonal,61441911.45471583,0.510454510693133
13076088,"Lübtheen, Stadt",120367065.3655023,perennial_vegetation,55588826.421383105,0.4618275460366511
13076088,"Lübtheen, Stadt",120367065.3655023,water,83035.75294970932,6.898544273515844e-4
13076089,"Lübz, Stadt",74797832.45730919,artificial,3237010.404460364,0.0432767942347512
13076089,"Lübz, Stadt",74797832.45730919,open_or_seasonal,55180141.040699124,0.7377237979749367
13076089,"Lübz, Stadt",74797832.45730919,perennial_vegetation,15910561.150563851,0.21271420077105568
13076089,"Lübz, Stadt",74797832.45730919,water,470113.6891122096,0.006285124497164095
13076090,"Ludwigslust, Stadt",78687879.15499775,artificial,6578916.18247539,0.08360774560356847
13076090,"Ludwigslust, Stadt",78687879.15499775,open_or_seasonal,38665147.31462482,0.4913736109021698
13076090,"Ludwigslust, Stadt",78687879.15499775,perennial_vegetation,33387009.11273826,0.42429672106136224
13076090,"Ludwigslust, Stadt",78687879.15499775,water,56800.284342983185,7.21842867706463e-4
13076093,Malk Göhren,22567596.876604214,artificial,400550.4307598674,0.017748918192309494
13076093,Malk Göhren,22567596.876604214,open_or_seasonal,10604712.527782442,0.4699088071170009
13076093,Malk Göhren,22567596.876604214,perennial_vegetation,11465403.284517769,0.5080471503992492
13076093,Malk Göhren,22567596.876604214,water,96932.97667765376,0.004295228118778743
13076094,Malliß,25198896.813759897,artificial,764663.2995394043,0.030345110152673778
13076094,Malliß,25198896.813759897,open_or_seasonal,6791097.576378597,0.26949979701771337
13076094,Malliß,25198896.813759897,perennial_vegetation,17556441.257901844,0.6967146771407517
13076094,Malliß,25198896.813759897,water,86693.73905906764,0.003440378350679558
13076097,Milow,33811313.7109227,artificial,420948.35480423836,0.012449926033730288
13076097,Milow,33811313.7109227,open_or_seasonal,11305119.835612312,0.33435908265108927
13076097,Milow,33811313.7109227,perennial_vegetation,22083002.847189523,0.6531246622356361
13076097,Milow,33811313.7109227,water,2240.36615793465,6.626084325173388e-5
13076100,Muchow,19385905.8617697,artificial,213272.45793767204,0.011001418218906116
13076100,Muchow,19385905.8617697,open_or_seasonal,10707210.208721975,0.5523193130653393
13076100,Muchow,19385905.8617697,perennial_vegetation,8433467.4297819715,0.4350308667501235
13076100,Muchow,19385905.8617697,water,31954.69095899983,0.0016483465455187532
13076102,Neu Gülze,13037220.522105385,artificial,491781.4708023248,0.03772134328544033
13076102,Neu Gülze,13037220.522105385,open_or_seasonal,7965043.040036145,0.610946407367348
13076102,Neu Gülze,13037220.522105385,perennial_vegetation,4580017.5631211875,0.3513032210627637
13076102,Neu Gülze,13037220.522105385,water,377.85138207831574,2.898251060781293e-5
13076103,Neu Kaliß,34299896.21217859,artificial,1250963.1301661544,0.03647133864276782
13076103,Neu Kaliß,34299896.21217859,open_or_seasonal,12420383.72765434,0.3621114084667211
13076103,Neu Kaliß,34299896.21217859,perennial_vegetation,20572192.910585392,0.599774202910882
13076103,Neu Kaliß,34299896.21217859,water,56348.507355773465,0.0016428185965112704
13076105,"Neustadt-Glewe, Stadt",94120169.25796624,artificial,4294340.9754681755,0.04562615015808322
13076105,"Neustadt-Glewe, Stadt",94120169.25796624,open_or_seasonal,25255538.288555242,0.2683329034325726
13076105,"Neustadt-Glewe, Stadt",94120169.25796624,perennial_vegetation,56005874.69626339,0.5950464723747095
13076105,"Neustadt-Glewe, Stadt",94120169.25796624,water,8564405.079223247,0.0909943654664472
13076106,Nostorf,20000266.336888574,artificial,410621.480533099,0.02053080062117708
13076106,Nostorf,20000266.336888574,open_or_seasonal,11299097.599229213,0.5649473566454017
13076106,Nostorf,20000266.336888574,perennial_vegetation,7773014.74907788,0.388645561921408
13076106,Nostorf,20000266.336888574,water,517530.7765982954,0.02587619424066166
13076108,"Parchim, Stadt",124833912.4515789,artificial,8630121.885169934,0.06913283190188742
13076108,"Parchim, Stadt",124833912.4515789,open_or_seasonal,66644722.946256325,0.5338671330365197
13076108,"Parchim, Stadt",124833912.4515789,perennial_vegetation,48257418.474960536,0.3865729874778925
13076108,"Parchim, Stadt",124833912.4515789,water,1301640.9004619217,0.01042698153810414
13076109,Passow,22318516.392514024,artificial,380323.46195133845,0.017040714322700448
13076109,Passow,22318516.392514024,open_or_seasonal,16813013.089742538,0.753321268943391
13076109,Passow,22318516.392514024,perennial_vegetation,4439340.465284498,0.19890840355201755
13076109,Passow,22318516.392514024,water,685838.220924874,0.030729561448578847
13076114,"Plau am See, Stadt",91956026.41342653,artificial,2820187.2129134852,0.03066886775026752
13076114,"Plau am See, Stadt",91956026.41342653,open_or_seasonal,43834449.47304182,0.4766892522733185
13076114,"Plau am See, Stadt",91956026.41342653,perennial_vegetation,17115608.419523355,0.1861281863417306
13076114,"Plau am See, Stadt",91956026.41342653,water,28185773.667465284,0.3065136105462455
13076119,Redefin,17814773.748014547,artificial,486292.17760571145,0.02729712902808595
13076119,Redefin,17814773.748014547,open_or_seasonal,8524679.903135017,0.47851743859980767
13076119,Redefin,17814773.748014547,perennial_vegetation,8802399.791963357,0.49410674064521215
13076119,Redefin,17814773.748014547,water,1400.3225102768047,7.86045632733826e-5
13076120,Rom,33735394.338885725,artificial,646800.421325019,0.019172754135542223
13076120,Rom,33735394.338885725,open_or_seasonal,23864077.185476243,0.7073898987440878
13076120,Rom,33735394.338885725,perennial_vegetation,9155396.713082792,0.27138845988024085
13076120,Rom,33735394.338885725,water,69117.47686458334,0.002048811884938123
13076122,Schwanheide,26640267.53050484,artificial,909522.6404750916,0.03414089740028432
13076122,Schwanheide,26640267.53050484,open_or_seasonal,13514138.032794293,0.5072823693425648
13076122,Schwanheide,26640267.53050484,perennial_vegetation,11313046.765685692,0.4246596530133009
13076122,Schwanheide,26640267.53050484,water,903556.4222981026,0.03391694251056119
13076125,Siggelkow,55487195.23733455,artificial,840558.8198269099,0.01514869901481955
13076125,Siggelkow,55487195.23733455,open_or_seasonal,30772654.46820455,0.5545901957484269
13076125,Siggelkow,55487195.23733455,perennial_vegetation,23433161.209806167,0.4223165562716922
13076125,Siggelkow,55487195.23733455,water,440816.65039765666,0.007944475270594562
13076126,Spornitz,48802932.30143054,artificial,1261473.1735971505,0.0258483069379045
13076126,Spornitz,48802932.30143054,open_or_seasonal,31329677.5687341,0.6419630151570984
13076126,Spornitz,48802932.30143054,perennial_vegetation,16163426.750885505,0.33119786022389713
13076126,Spornitz,48802932.30143054,water,48355.510972838696,9.90832081035042e-4
13076136,Teldau,27741130.309592776,artificial,515317.09165176837,0.0185759226787372
13076136,Teldau,27741130.309592776,open_or_seasonal,13427931.856266655,0.48404415055947914
13076136,Teldau,27741130.309592776,perennial_vegetation,13474516.749520736,0.48572342219456355
13076136,Teldau,27741130.309592776,water,323362.77985827316,0.011656438517447703
13076138,Tessin b. Boizenburg,10313556.382227868,artificial,331980.4250130386,0.032188743892950566
13076138,Tessin b. Boizenburg,10313556.382227868,open_or_seasonal,5050891.301185441,0.48973323206813946
13076138,Tessin b. Boizenburg,10313556.382227868,perennial_vegetation,4929582.754204031,0.4779711838972052
13076138,Tessin b. Boizenburg,10313556.382227868,water,1101.3943574680766,1.0679093773763425e-4
13076140,Tramm,35769883.61430177,artificial,508423.64891244494,0.01421373506256429
13076140,Tramm,35769883.61430177,open_or_seasonal,18037528.505559474,0.5042657868293309
13076140,Tramm,35769883.61430177,perennial_vegetation,16550721.37670464,0.46269989455842714
13076140,Tramm,35769883.61430177,water,673205.5469067526,0.018820456732981564
13076143,Vielank,77457279.16853677,artificial,1416371.4866718927,0.018285840941947577
13076143,Vielank,77457279.16853677,open_or_seasonal,26412578.312754177,0.3409954312400247
13076143,Vielank,77457279.16853677,perennial_vegetation,49597907.4702175,0.6403259706850667
13076143,Vielank,77457279.16853677,water,30412.400479488344,3.9263450518723996e-4
13076145,Warlitz,23683775.80438105,artificial,240059.05596123516,0.010136012853019356
13076145,Warlitz,23683775.80438105,open_or_seasonal,16050709.978279393,0.6777090828275074
13076145,Warlitz,23683775.80438105,perennial_vegetation,7389459.9026734065,0.31200514494426584
13076145,Warlitz,23683775.80438105,water,3545.4941482216445,1.4970138957175042e-4
13076151,Werder,17631630.656364936,artificial,313455.2364717014,0.017778006049516782
13076151,Werder,17631630.656364936,open_or_seasonal,13811147.42443093,0.783316511876068
13076151,Werder,17631630.656364936,perennial_vegetation,3506425.8397684568,0.19887133006059501
13076151,Werder,17631630.656364936,water,600.0568555989121,3.403297558200009e-5
13076156,Wöbbelin,23502729.249857984,artificial,1430617.867243783,0.060870286681808564
13076156,Wöbbelin,23502729.249857984,open_or_seasonal,11193901.774464391,0.4762809312681007
13076156,Wöbbelin,23502729.249857984,perennial_vegetation,10779437.14565498,0.4586461866219267
13076156,Wöbbelin,23502729.249857984,water,98771.6921102538,0.004202562649648471
13076161,Zierzow,13267872.350943137,artificial,412461.84398311103,0.03108726350941954
13076161,Zierzow,13267872.350943137,open_or_seasonal,8540687.42117034,0.6437119076264879
13076161,Zierzow,13267872.350943137,perennial_vegetation,4291176.77270826,0.32342614242917594
13076161,Zierzow,13267872.350943137,water,23546.8056561755,0.0017747235602927468
14521035,"Aue-Bad Schlema, Stadt",36154219.44081664,artificial,5593936.540087284,0.1547243067782002
14521035,"Aue-Bad Schlema, Stadt",36154219.44081664,open_or_seasonal,16420109.219862457,0.4541685444693856
14521035,"Aue-Bad Schlema, Stadt",36154219.44081664,perennial_vegetation,14010749.506789383,0.387527368132634
14521035,"Aue-Bad Schlema, Stadt",36154219.44081664,water,129421.3689793622,0.0035797030327600087
14521150,Drebach,32969170.068404295,artificial,2003711.2581632098,0.06077530171387142
14521150,Drebach,32969170.068404295,open_or_seasonal,13213989.356509872,0.40079836189669144
14521150,Drebach,32969170.068404295,perennial_vegetation,17701039.524034474,0.5368967276794785
14521150,Drebach,32969170.068404295,water,50427.358276809406,0.0015295307152768157
14521220,Gornau/Erzgeb.,19731806.459987193,artificial,1226166.0320625473,0.06214160039269628
14521220,Gornau/Erzgeb.,19731806.459987193,open_or_seasonal,10126827.369613523,0.5132235302504632
14521220,Gornau/Erzgeb.,19731806.459987193,perennial_vegetation,8355257.05476718,0.4234410605896751
14521220,Gornau/Erzgeb.,19731806.459987193,water,23554.68905019467,0.001193742149151911
14521240,Großolbersdorf,22648437.573776744,artificial,782163.1017740322,0.03453496954154805
14521240,Großolbersdorf,22648437.573776744,open_or_seasonal,10079705.850016294,0.44505082600872103
14521240,Großolbersdorf,22648437.573776744,perennial_vegetation,11755913.230619386,0.5190606721688761
14521240,Großolbersdorf,22648437.573776744,water,30653.013813917845,0.0013534273043809926
14521270,Grünhainichen,28825006.223667078,artificial,1108284.7908259009,0.03844872685286471
14521270,Grünhainichen,28825006.223667078,open_or_seasonal,8515963.81624352,0.29543666877863145
14521270,Grünhainichen,28825006.223667078,perennial_vegetation,19146310.51516349,0.6642257200778402
14521270,Grünhainichen,28825006.223667078,water,54445.10856012948,0.0018888151536781543
14521495,"Pockau-Lengefeld, Stadt",83390314.41918805,artificial,2803395.903815253,0.03361776392547326
14521495,"Pockau-Lengefeld, Stadt",83390314.41918805,open_or_seasonal,24785180.87778636,0.2972189402380201
14521495,"Pockau-Lengefeld, Stadt",83390314.41918805,perennial_vegetation,53899832.52251847,0.6463560294493405
