Kennziffer,n_variables_available,n_variables_total,coverage_pct,state
07135089,51,51,100,07
07135090,51,51,100,07
07135091,51,51,100,07
07135092,51,51,100,07
07135093,51,51,100,07
07135501,51,51,100,07
07135502,51,51,100,07
07137003,51,51,100,07
07137004,51,51,100,07
07137006,51,51,100,07
07137007,51,51,100,07
07137008,51,51,100,07
07137011,51,51,100,07
07137014,51,51,100,07
07137019,51,51,100,07
07137025,51,51,100,07
07137027,51,51,100,07
07137029,51,51,100,07
07137030,51,51,100,07
07137034,51,51,100,07
07137035,51,51,100,07
07137036,51,51,100,07
07137041,51,51,100,07
07137043,51,51,100,07
07137048,51,51,100,07
07137049,51,51,100,07
07137053,51,51,100,07
07137055,51,51,100,07
07137056,51,51,100,07
07137057,51,51,100,07
07137060,51,51,100,07
07137061,51,51,100,07
07137065,51,51,100,07
07137066,51,51,100,07
07137068,51,51,100,07
07137069,51,51,100,07
07137070,51,51,100,07
07137074,51,51,100,07
07137077,51,51,100,07
07137079,51,51,100,07
07137080,51,51,100,07
07137081,51,51,100,07
07137086,51,51,100,07
07137087,51,51,100,07
07137088,51,51,100,07
07137089,51,51,100,07
07137092,51,51,100,07
07137093,51,51,100,07
07137095,51,51,100,07
07137096,51,51,100,07
07137097,51,51,100,07
07137099,51,51,100,07
07137101,51,51,100,07
07137102,51,51,100,07
07137105,51,51,100,07
07137106,51,51,100,07
07137110,51,51,100,07
07137112,51,51,100,07
07137113,51,51,100,07
07137114,51,51,100,07
07137201,51,51,100,07
07137202,51,51,100,07
07137203,51,51,100,07
07137204,51,51,100,07
07137205,51,51,100,07
07137206,51,51,100,07
07137207,51,51,100,07
07137208,51,51,100,07
07137209,51,51,100,07
07137211,51,51,100,07
07137212,51,51,100,07
07137214,51,51,100,07
07137215,51,51,100,07
07137216,51,51,100,07
07137217,51,51,100,07
07137218,51,51,100,07
07137219,51,51,100,07
07137220,51,51,100,07
07137221,51,51,100,07
07137222,51,51,100,07
07137223,51,51,100,07
07137224,51,51,100,07
07137225,51,51,100,07
07137226,51,51,100,07
07137227,51,51,100,07
07137228,51,51,100,07
07137229,51,51,100,07
07137230,51,51,100,07
07137231,51,51,100,07
07137501,51,51,100,07
07137504,51,51,100,07
07138002,51,51,100,07
07138003,51,51,100,07
07138004,51,51,100,07
07138005,51,51,100,07
07138006,51,51,100,07
07138007,51,51,100,07
07138008,51,51,100,07
07138009,51,51,100,07
07138010,51,51,100,07
07138011,51,51,100,07
07138012,51,51,100,07
07138013,51,51,100,07
07138014,51,51,100,07
07138015,51,51,100,07
07138019,51,51,100,07
07138023,51,51,100,07
07138024,51,51,100,07
07138025,51,51,100,07
07138026,51,51,100,07
07138027,51,51,100,07
07138030,51,51,100,07
07138031,51,51,100,07
07138034,51,51,100,07
07138036,51,51,100,07
07138037,51,51,100,07
07138038,51,51,100,07
07138040,51,51,100,07
07138041,51,51,100,07
07138042,51,51,100,07
07138043,51,51,100,07
07138044,51,51,100,07
07138045,51,51,100,07
07138047,51,51,100,07
07138048,51,51,100,07
07138050,51,51,100,07
07138052,51,51,100,07
07138053,51,51,100,07
07138054,51,51,100,07
07138055,51,51,100,07
07138057,51,51,100,07
07138058,51,51,100,07
07138059,51,51,100,07
07138061,51,51,100,07
07138062,51,51,100,07
07138063,51,51,100,07
07138064,51,51,100,07
07138065,51,51,100,07
07138066,51,51,100,07
07138068,51,51,100,07
07138069,51,51,100,07
07138070,51,51,100,07
07138071,51,51,100,07
07138072,51,51,100,07
07138073,51,51,100,07
07138074,51,51,100,07
07138075,51,51,100,07
07138076,51,51,100,07
07138077,51,51,100,07
07138078,51,51,100,07
07138080,51,51,100,07
07138201,51,51,100,07
07138501,51,51,100,07
07140001,51,51,100,07
07140002,51,51,100,07
07140003,51,51,100,07
07140005,51,51,100,07
07140006,51,51,100,07
07140007,51,51,100,07
07140008,51,51,100,07
07140009,51,51,100,07
07140010,51,51,100,07
07140011,51,51,100,07
07140014,51,51,100,07
07140015,51,51,100,07
07140016,51,51,100,07
07140018,51,51,100,07
07140020,51,51,100,07
07140021,51,51,100,07
07140023,51,51,100,07
07140024,51,51,100,07
07140025,51,51,100,07
07140027,51,51,100,07
07140028,51,51,100,07
07140029,51,51,100,07
07140030,51,51,100,07
07140031,51,51,100,07
07140035,51,51,100,07
07140036,51,51,100,07
07140037,51,51,100,07
07140039,51,51,100,07
07140040,51,51,100,07
07140041,51,51,100,07
07140042,51,51,100,07
07140043,51,51,100,07
07140045,51,51,100,07
07140046,51,51,100,07
07140047,51,51,100,07
07140049,51,51,100,07
07140050,51,51,100,07
07140053,51,51,100,07
07140055,51,51,100,07
07140056,51,51,100,07
07140058,51,51,100,07
07140060,51,51,100,07
07140062,51,51,100,07
07140063,51,51,100,07
07140064,51,51,100,07
07140065,51,51,100,07
07140067,51,51,100,07
07140068,51,51,100,07
07140070,51,51,100,07
07140073,51,51,100,07
07140075,51,51,100,07
07140076,51,51,100,07
07140077,51,51,100,07
07140079,51,51,100,07
07140080,51,51,100,07
07140081,51,51,100,07
07140082,51,51,100,07
07140084,51,51,100,07
07140085,51,51,100,07
07140086,51,51,100,07
07140087,51,51,100,07
07140089,51,51,100,07
07140090,51,51,100,07
07140092,51,51,100,07
07140093,51,51,100,07
07140094,51,51,100,07
07140095,51,51,100,07
07140096,51,51,100,07
07140099,51,51,100,07
07140100,51,51,100,07
07140101,51,51,100,07
07140102,51,51,100,07
07140104,51,51,100,07
07140105,51,51,100,07
07140106,51,51,100,07
07140107,51,51,100,07
07140108,51,51,100,07
07140109,51,51,100,07
07140110,51,51,100,07
07140111,51,51,100,07
07140112,51,51,100,07
07140113,51,51,100,07
07140116,51,51,100,07
07140117,51,51,100,07
07140118,51,51,100,07
07140119,51,51,100,07
07140121,51,51,100,07
07140122,51,51,100,07
07140123,51,51,100,07
07140125,51,51,100,07
07140126,51,51,100,07
07140127,51,51,100,07
07140128,51,51,100,07
07140129,51,51,100,07
07140130,51,51,100,07
07140131,51,51,100,07
07140133,51,51,100,07
07140134,51,51,100,07
07140138,51,51,100,07
07140139,51,51,100,07
07140140,51,51,100,07
07140141,51,51,100,07
07140144,51,51,100,07
07140145,51,51,100,07
07140146,51,51,100,07
07140147,51,51,100,07
07140148,51,51,100,07
07140149,51,51,100,07
07140150,51,51,100,07
07140151,51,51,100,07
07140153,51,51,100,07
07140154,51,51,100,07
07140155,51,51,100,07
07140156,51,51,100,07
07140158,51,51,100,07
07140159,51,51,100,07
07140161,51,51,100,07
07140163,51,51,100,07
07140164,51,51,100,07
07140166,51,51,100,07
07140201,51,51,100,07
07140202,51,51,100,07
07140204,51,51,100,07
07140205,51,51,100,07
07140501,51,51,100,07
07140502,51,51,100,07
07140503,51,51,100,07
07140504,51,51,100,07
07141001,51,51,100,07
07141002,51,51,100,07
07141003,51,51,100,07
07141004,51,51,100,07
07141005,51,51,100,07
07141006,51,51,100,07
07141008,51,51,100,07
07141009,51,51,100,07
07141010,51,51,100,07
07141011,51,51,100,07
07141012,51,51,100,07
07141013,51,51,100,07
07141014,51,51,100,07
07141015,51,51,100,07
07141016,51,51,100,07
07141018,51,51,100,07
07141019,51,51,100,07
07141020,51,51,100,07
07141021,51,51,100,07
07141022,51,51,100,07
07141023,51,51,100,07
07141024,51,51,100,07
07141025,51,51,100,07
07141026,51,51,100,07
07141027,51,51,100,07
07141029,51,51,100,07
07141030,51,51,100,07
07141031,51,51,100,07
07141032,51,51,100,07
07141033,51,51,100,07
07141034,51,51,100,07
07141036,51,51,100,07
07141037,51,51,100,07
07141038,51,51,100,07
07141039,51,51,100,07
07141040,51,51,100,07
07141041,51,51,100,07
07141042,51,51,100,07
07141043,51,51,100,07
07141044,51,51,100,07
07141045,51,51,100,07
07141046,51,51,100,07
07141047,51,51,100,07
07141049,51,51,100,07
07141050,51,51,100,07
07141051,51,51,100,07
07141052,51,51,100,07
07141053,51,51,100,07
07141054,51,51,100,07
07141055,51,51,100,07
07141057,51,51,100,07
07141058,51,51,100,07
07141059,51,51,100,07
07141060,51,51,100,07
07141061,51,51,100,07
07141062,51,51,100,07
07141063,51,51,100,07
07141064,51,51,100,07
07141065,51,51,100,07
07141066,51,51,100,07
07141067,51,51,100,07
07141068,51,51,100,07
07141069,51,51,100,07
07141070,51,51,100,07
07141071,51,51,100,07
07141072,51,51,100,07
07141073,51,51,100,07
07141074,51,51,100,07
07141075,51,51,100,07
07141076,51,51,100,07
07141077,51,51,100,07
07141078,51,51,100,07
07141079,51,51,100,07
07141081,51,51,100,07
07141082,51,51,100,07
07141084,51,51,100,07
07141085,51,51,100,07
07141086,51,51,100,07
07141087,51,51,100,07
07141088,51,51,100,07
07141089,51,51,100,07
07141091,51,51,100,07
07141092,51,51,100,07
07141093,51,51,100,07
07141094,51,51,100,07
07141095,51,51,100,07
07141096,51,51,100,07
07141097,51,51,100,07
07141098,51,51,100,07
07141099,51,51,100,07
07141100,51,51,100,07
07141101,51,51,100,07
07141102,51,51,100,07
07141103,51,51,100,07
07141104,51,51,100,07
07141105,51,51,100,07
07141106,51,51,100,07
07141107,51,51,100,07
07141108,51,51,100,07
07141109,51,51,100,07
07141110,51,51,100,07
07141111,51,51,100,07
07141112,51,51,100,07
07141113,51,51,100,07
07141114,51,51,100,07
07141115,51,51,100,07
07141116,51,51,100,07
07141117,51,51,100,07
07141120,51,51,100,07
07141121,51,51,100,07
07141122,51,51,100,07
07141124,51,51,100,07
07141125,51,51,100,07
07141126,51,51,100,07
07141127,51,51,100,07
07141128,51,51,100,07
07141129,51,51,100,07
07141130,51,51,100,07
07141131,51,51,100,07
07141132,51,51,100,07
07141133,51,51,100,07
07141135,51,51,100,07
07141136,51,51,100,07
07141137,51,51,100,07
07141138,51,51,100,07
07141139,51,51,100,07
07141140,51,51,100,07
07141141,51,51,100,07
07141201,51,51,100,07
07141501,51,51,100,07
07141502,51,51,100,07
07141503,51,51,100,07
07143001,51,51,100,07
07143003,51,51,100,07
07143005,51,51,100,07
07143006,51,51,100,07
07143007,51,51,100,07
07143008,51,51,100,07
07143009,51,51,100,07
07143010,51,51,100,07
07143011,51,51,100,07
07143012,51,51,100,07
07143013,51,51,100,07
07143015,51,51,100,07
07143018,51,51,100,07
07143019,51,51,100,07
07143020,51,51,100,07
07143021,51,51,100,07
07143022,51,51,100,07
07143023,51,51,100,07
07143024,51,51,100,07
07143025,51,51,100,07
07143026,51,51,100,07
07143027,51,51,100,07
07143028,51,51,100,07
07143029,51,51,100,07
07143030,51,51,100,07
07143031,51,51,100,07
07143032,51,51,100,07
07143033,51,51,100,07
07143034,51,51,100,07
07143036,51,51,100,07
07143037,51,51,100,07
07143038,51,51,100,07
07143039,51,51,100,07
07143040,51,51,100,07
07143041,51,51,100,07
07143042,51,51,100,07
07143044,51,51,100,07
07143045,51,51,100,07
07143046,51,51,100,07
07143047,51,51,100,07
07143048,51,51,100,07
07143049,51,51,100,07
07143050,51,51,100,07
07143051,51,51,100,07
07143052,51,51,100,07
07143053,51,51,100,07
07143054,51,51,100,07
07143055,51,51,100,07
07143056,51,51,100,07
07143057,51,51,100,07
07143058,51,51,100,07
07143059,51,51,100,07
07143060,51,51,100,07
07143061,51,51,100,07
07143062,51,51,100,07
07143064,51,51,100,07
07143065,51,51,100,07
07143066,51,51,100,07
07143067,51,51,100,07
07143068,51,51,100,07
07143069,51,51,100,07
07143070,51,51,100,07
07143071,51,51,100,07
07143072,51,51,100,07
07143073,51,51,100,07
07143074,51,51,100,07
07143075,51,51,100,07
07143077,51,51,100,07
07143078,51,51,100,07
07143079,51,51,100,07
07143080,51,51,100,07
07143081,51,51,100,07
07143082,51,51,100,07
07143084,51,51,100,07
07143085,51,51,100,07
07143200,51,51,100,07
07143202,51,51,100,07
07143203,51,51,100,07
07143204,51,51,100,07
07143205,51,51,100,07
07143206,51,51,100,07
07143207,51,51,100,07
07143208,51,51,100,07
07143209,51,51,100,07
07143210,51,51,100,07
07143211,51,51,100,07
07143212,51,51,100,07
07143213,51,51,100,07
07143214,51,51,100,07
07143215,51,51,100,07
07143216,51,51,100,07
07143218,51,51,100,07
07143219,51,51,100,07
07143220,51,51,100,07
07143221,51,51,100,07
07143222,51,51,100,07
07143223,51,51,100,07
07143224,51,51,100,07
07143225,51,51,100,07
07143226,51,51,100,07
07143227,51,51,100,07
07143228,51,51,100,07
07143229,51,51,100,07
07143230,51,51,100,07
07143231,51,51,100,07
07143232,51,51,100,07
07143233,51,51,100,07
07143234,51,51,100,07
07143235,51,51,100,07
07143236,51,51,100,07
07143237,51,51,100,07
07143238,51,51,100,07
07143239,51,51,100,07
07143240,51,51,100,07
07143241,51,51,100,07
07143242,51,51,100,07
07143243,51,51,100,07
07143244,51,51,100,07
07143245,51,51,100,07
07143246,51,51,100,07
07143247,51,51,100,07
07143248,51,51,100,07
07143249,51,51,100,07
07143250,51,51,100,07
07143251,51,51,100,07
07143252,51,51,100,07
07143253,51,51,100,07
07143254,51,51,100,07
07143255,51,51,100,07
07143256,51,51,100,07
07143257,51,51,100,07
07143258,51,51,100,07
07143259,51,51,100,07
07143260,51,51,100,07
07143261,51,51,100,07
07143262,51,51,100,07
07143263,51,51,100,07
07143264,51,51,100,07
07143265,51,51,100,07
07143266,51,51,100,07
07143267,51,51,100,07
07143268,51,51,100,07
07143269,51,51,100,07
07143270,51,51,100,07
07143271,51,51,100,07
07143272,51,51,100,07
07143273,51,51,100,07
07143274,51,51,100,07
07143275,51,51,100,07
07143276,51,51,100,07
07143277,51,51,100,07
07143278,51,51,100,07
07143279,51,51,100,07
07143280,51,51,100,07
07143281,51,51,100,07
07143282,51,51,100,07
07143283,51,51,100,07
07143284,51,51,100,07
07143285,51,51,100,07
07143286,51,51,100,07
07143287,51,51,100,07
07143288,51,51,100,07
07143289,51,51,100,07
07143290,51,51,100,07
07143291,51,51,100,07
07143292,51,51,100,07
07143293,51,51,100,07
07143294,51,51,100,07
07143295,51,51,100,07
07143296,51,51,100,07
07143297,51,51,100,07
07143298,51,51,100,07
07143299,51,51,100,07
07143300,51,51,100,07
07143301,51,51,100,07
07143302,51,51,100,07
07143303,51,51,100,07
07143304,51,51,100,07
07143305,51,51,100,07
07143306,51,51,100,07
07143307,51,51,100,07
07143308,51,51,100,07
07143309,51,51,100,07
07143310,51,51,100,07
07143311,51,51,100,07
07143312,51,51,100,07
07143313,51,51,100,07
07143314,51,51,100,07
07143315,51,51,100,07
07143316,51,51,100,07
07143501,51,51,100,07
07143502,51,51,100,07
07211000,51,51,100,07
07231001,51,51,100,07
07231003,51,51,100,07
07231004,51,51,100,07
07231005,51,51,100,07
07231006,51,51,100,07
07231007,51,51,100,07
07231008,51,51,100,07
07231009,51,51,100,07
07231010,51,51,100,07
07231012,51,51,100,07
07231013,51,51,100,07
07231014,51,51,100,07
07231016,51,51,100,07
07231017,51,51,100,07
07231018,51,51,100,07
07231019,51,51,100,07
07231022,51,51,100,07
07231023,51,51,100,07
07231024,51,51,100,07
07231025,51,51,100,07
07231026,51,51,100,07
07231029,51,51,100,07
07231030,51,51,100,07
07231031,51,51,100,07
07231033,51,51,100,07
07231035,51,51,100,07
07231036,51,51,100,07
07231037,51,51,100,07
07231040,51,51,100,07
07231041,51,51,100,07
07231042,51,51,100,07
07231044,51,51,100,07
07231046,51,51,100,07
07231049,51,51,100,07
07231050,51,51,100,07
07231051,51,51,100,07
07231053,51,51,100,07
07231054,51,51,100,07
07231056,51,51,100,07
07231057,51,51,100,07
07231058,51,51,100,07
07231062,51,51,100,07
07231064,51,51,100,07
07231065,51,51,100,07
07231066,51,51,100,07
07231067,51,51,100,07
07231068,51,51,100,07
07231069,51,51,100,07
07231070,51,51,100,07
07231071,51,51,100,07
07231072,51,51,100,07
07231074,51,51,100,07
07231075,51,51,100,07
07231076,51,51,100,07
07231077,51,51,100,07
07231078,51,51,100,07
07231079,51,51,100,07
07231080,51,51,100,07
07231081,51,51,100,07
07231082,51,51,100,07
07231083,51,51,100,07
07231085,51,51,100,07
07231086,51,51,100,07
07231087,51,51,100,07
07231090,51,51,100,07
07231092,51,51,100,07
07231093,51,51,100,07
07231095,51,51,100,07
07231096,51,51,100,07
07231100,51,51,100,07
07231101,51,51,100,07
07231103,51,51,100,07
07231104,51,51,100,07
07231105,51,51,100,07
07231107,51,51,100,07
07231108,51,51,100,07
07231110,51,51,100,07
07231111,51,51,100,07
07231112,51,51,100,07
07231113,51,51,100,07
07231114,51,51,100,07
07231115,51,51,100,07
07231116,51,51,100,07
07231117,51,51,100,07
07231120,51,51,100,07
07231122,51,51,100,07
07231123,51,51,100,07
07231124,51,51,100,07
07231125,51,51,100,07
07231126,51,51,100,07
07231127,51,51,100,07
07231132,51,51,100,07
07231133,51,51,100,07
07231134,51,51,100,07
07231136,51,51,100,07
07231202,51,51,100,07
07231203,51,51,100,07
07231204,51,51,100,07
07231206,51,51,100,07
07231501,51,51,100,07
07231502,51,51,100,07
07231503,51,51,100,07
07231504,51,51,100,07
07232002,51,51,100,07
07232005,51,51,100,07
07232006,51,51,100,07
07232007,51,51,100,07
07232008,51,51,100,07
07232009,51,51,100,07
07232010,51,51,100,07
07232011,51,51,100,07
07232013,51,51,100,07
07232014,51,51,100,07
07232015,51,51,100,07
07232016,51,51,100,07
07232017,51,51,100,07
07232018,51,51,100,07
07232019,51,51,100,07
07232024,51,51,100,07
07232025,51,51,100,07
07232026,51,51,100,07
07232027,51,51,100,07
07232028,51,51,100,07
07232030,51,51,100,07
07232033,51,51,100,07
07232034,51,51,100,07
07232036,51,51,100,07
07232037,51,51,100,07
07232038,51,51,100,07
07232039,51,51,100,07
07232040,51,51,100,07
07232043,51,51,100,07
07232044,51,51,100,07
07232045,51,51,100,07
07232047,51,51,100,07
07232048,51,51,100,07
07232050,51,51,100,07
07232053,51,51,100,07
07232054,51,51,100,07
07232055,51,51,100,07
07232057,51,51,100,07
07232058,51,51,100,07
07232059,51,51,100,07
07232060,51,51,100,07
07232061,51,51,100,07
07232062,51,51,100,07
07232063,51,51,100,07
07232064,51,51,100,07
07232067,51,51,100,07
07232068,51,51,100,07
07232069,51,51,100,07
07232070,51,51,100,07
07232071,51,51,100,07
07232072,51,51,100,07
07232073,51,51,100,07
07232074,51,51,100,07
07232075,51,51,100,07
07232076,51,51,100,07
07232077,51,51,100,07
07232078,51,51,100,07
07232079,51,51,100,07
07232080,51,51,100,07
07232081,51,51,100,07
07232082,51,51,100,07
07232083,51,51,100,07
07232086,51,51,100,07
07232087,51,51,100,07
07232088,51,51,100,07
07232089,51,51,100,07
07232090,51,51,100,07
07232091,51,51,100,07
07232093,51,51,100,07
07232095,51,51,100,07
07232096,51,51,100,07
07232098,51,51,100,07
07232099,51,51,100,07
07232101,51,51,100,07
07232102,51,51,100,07
07232103,51,51,100,07
07232105,51,51,100,07
07232106,51,51,100,07
07232107,51,51,100,07
07232108,51,51,100,07
07232109,51,51,100,07
07232110,51,51,100,07
07232111,51,51,100,07
07232112,51,51,100,07
07232113,51,51,100,07
07232114,51,51,100,07
07232118,51,51,100,07
07232119,51,51,100,07
07232120,51,51,100,07
07232122,51,51,100,07
07232123,51,51,100,07
07232125,51,51,100,07
07232126,51,51,100,07
07232131,51,51,100,07
07232132,51,51,100,07
07232134,51,51,100,07
07232135,51,51,100,07
07232137,51,51,100,07
07232138,51,51,100,07
07232201,51,51,100,07
07232202,51,51,100,07
07232203,51,51,100,07
07232206,51,51,100,07
07232207,51,51,100,07
07232208,51,51,100,07
07232209,51,51,100,07
07232210,51,51,100,07
07232212,51,51,100,07
07232213,51,51,100,07
07232214,51,51,100,07
07232216,51,51,100,07
07232218,51,51,100,07
07232220,51,51,100,07
07232222,51,51,100,07
07232223,51,51,100,07
07232224,51,51,100,07
07232225,51,51,100,07
07232226,51,51,100,07
07232227,51,51,100,07
07232228,51,51,100,07
07232229,51,51,100,07
07232230,51,51,100,07
07232231,51,51,100,07
07232234,51,51,100,07
07232238,51,51,100,07
07232245,51,51,100,07
07232246,51,51,100,07
07232247,51,51,100,07
07232248,51,51,100,07
07232250,51,51,100,07
07232254,51,51,100,07
07232255,51,51,100,07
07232256,51,51,100,07
07232259,51,51,100,07
07232260,51,51,100,07
07232261,51,51,100,07
07232262,51,51,100,07
07232263,51,51,100,07
07232267,51,51,100,07
07232270,51,51,100,07
07232271,51,51,100,07
07232272,51,51,100,07
07232273,51,51,100,07
07232276,51,51,100,07
07232277,51,51,100,07
07232279,51,51,100,07
07232280,51,51,100,07
07232282,51,51,100,07
07232283,51,51,100,07
07232285,51,51,100,07
07232287,51,51,100,07
07232288,51,51,100,07
07232289,51,51,100,07
07232290,51,51,100,07
07232292,51,51,100,07
07232293,51,51,100,07
07232294,51,51,100,07
07232295,51,51,100,07
07232296,51,51,100,07
07232300,51,51,100,07
07232302,51,51,100,07
07232304,51,51,100,07
07232305,51,51,100,07
07232306,51,51,100,07
07232307,51,51,100,07
07232308,51,51,100,07
07232311,51,51,100,07
07232315,51,51,100,07
07232318,51,51,100,07
07232320,51,51,100,07
07232321,51,51,100,07
07232322,51,51,100,07
07232328,51,51,100,07
